person,year_month,screen_time_seconds
john mccain,2019-08-01,668
john mccain,2019-09-01,94
john mccain,2019-10-01,101
john mccain,2019-11-01,433
john mccain,2019-12-01,217
john mccain,2020-01-01,426
john mccain,2020-02-01,933
john mccain,2020-03-01,368
john mccain,2020-04-01,33
john mccain,2020-05-01,108
john mccain,2020-06-01,16
john mccain,2020-07-01,63
jon scott,2010-01-01,12249
jon scott,2010-02-01,10983
jon scott,2010-03-01,10185
jon scott,2010-04-01,11447
jon scott,2010-05-01,6397
jon scott,2010-06-01,6184
jon scott,2010-07-01,15060
jon scott,2010-08-01,9646
jon scott,2010-09-01,10187
jon scott,2010-10-01,13717
jon scott,2010-11-01,12701
jon scott,2010-12-01,9569
jon scott,2011-01-01,12907
jon scott,2011-02-01,7955
jon scott,2011-03-01,10072
jon scott,2011-04-01,8683
jon scott,2011-05-01,8365
jon scott,2011-06-01,10888
jon scott,2011-07-01,11014
jon scott,2011-08-01,6476
jon scott,2011-09-01,10056
jon scott,2011-10-01,8584
jon scott,2011-11-01,12330
jon scott,2011-12-01,13312
jon scott,2012-01-01,10156
jon scott,2012-02-01,11244
jon scott,2012-03-01,12280
jon scott,2012-04-01,8240
jon scott,2012-05-01,12653
jon scott,2012-06-01,9995
jon scott,2012-07-01,15771
jon scott,2012-08-01,12384
jon scott,2012-09-01,12329
jon scott,2012-10-01,11574
jon scott,2012-11-01,10270
jon scott,2012-12-01,10799
jon scott,2013-01-01,11997
jon scott,2013-02-01,11802
jon scott,2013-03-01,11424
jon scott,2013-04-01,9855
jon scott,2013-05-01,12136
jon scott,2013-06-01,9749
jon scott,2013-07-01,7174
jon scott,2013-08-01,8852
jon scott,2013-09-01,8806
jon scott,2013-10-01,10714
jon scott,2013-11-01,9899
jon scott,2013-12-01,10290
jon scott,2014-01-01,10374
jon scott,2014-02-01,9755
jon scott,2014-03-01,10703
jon scott,2014-04-01,8943
jon scott,2014-05-01,13613
jon scott,2014-06-01,7817
jon scott,2014-07-01,11493
jon scott,2014-08-01,9575
jon scott,2014-09-01,12969
jon scott,2014-10-01,7958
jon scott,2014-11-01,11435
jon scott,2014-12-01,10724
jon scott,2015-01-01,10215
jon scott,2015-02-01,8319
jon scott,2015-03-01,9338
jon scott,2015-04-01,9711
jon scott,2015-05-01,9603
jon scott,2015-06-01,8562
jon scott,2015-07-01,7034
jon scott,2015-08-01,7029
jon scott,2015-09-01,5609
jon scott,2015-10-01,8456
jon scott,2015-11-01,9211
jon scott,2015-12-01,8114
jon scott,2016-01-01,9724
jon scott,2016-02-01,8560
jon scott,2016-03-01,9087
jon scott,2016-04-01,9163
jon scott,2016-05-01,10715
jon scott,2016-06-01,8477
jon scott,2016-07-01,9200
jon scott,2016-08-01,6481
jon scott,2016-09-01,5967
jon scott,2016-10-01,9966
jon scott,2016-11-01,8813
jon scott,2016-12-01,9712
jon scott,2017-01-01,5639
jon scott,2017-02-01,7188
jon scott,2017-03-01,5221
jon scott,2017-04-01,9795
jon scott,2017-05-01,9136
jon scott,2017-06-01,9345
jon scott,2017-07-01,6096
jon scott,2017-08-01,10110
jon scott,2017-09-01,8147
jon scott,2017-10-01,6449
jon scott,2017-11-01,5313
jon scott,2017-12-01,7942
jon scott,2018-01-01,7905
jon scott,2018-02-01,6256
jon scott,2018-03-01,6296
jon scott,2018-04-01,4433
jon scott,2018-05-01,6175
jon scott,2018-06-01,3957
jon scott,2018-07-01,4250
jon scott,2018-08-01,6284
jon scott,2018-09-01,6784
jon scott,2018-10-01,7510
jon scott,2018-11-01,4734
jon scott,2018-12-01,4757
jon scott,2019-01-01,3031
jon scott,2019-02-01,4412
jon scott,2019-03-01,7518
jon scott,2019-04-01,3658
jon scott,2019-05-01,6476
jon scott,2019-06-01,5263
jon scott,2019-07-01,5251
jon scott,2019-08-01,12387
jon scott,2019-09-01,3990
jon scott,2019-10-01,4421
jon scott,2019-11-01,3895
jon scott,2019-12-01,5043
jon scott,2020-01-01,5309
jon scott,2020-02-01,3310
jon scott,2020-03-01,4498
jon scott,2020-04-01,3887
jon scott,2020-05-01,3887
jon scott,2020-06-01,6803
jon scott,2020-07-01,9196
joy-ann reid,2010-01-01,0
joy-ann reid,2010-02-01,3
joy-ann reid,2010-03-01,0
joy-ann reid,2010-04-01,0
joy-ann reid,2010-05-01,0
joy-ann reid,2010-06-01,0
joy-ann reid,2010-07-01,0
joy-ann reid,2010-08-01,876
joy-ann reid,2010-09-01,585
joy-ann reid,2010-10-01,2712
joy-ann reid,2010-11-01,1497
joy-ann reid,2010-12-01,456
joy-ann reid,2011-01-01,387
joy-ann reid,2011-02-01,408
joy-ann reid,2011-03-01,132
joy-ann reid,2011-04-01,423
joy-ann reid,2011-05-01,366
joy-ann reid,2011-06-01,285
joy-ann reid,2011-07-01,957
joy-ann reid,2011-08-01,990
joy-ann reid,2011-09-01,1254
joy-ann reid,2011-10-01,1107
joy-ann reid,2011-11-01,1464
joy-ann reid,2011-12-01,2133
joy-ann reid,2012-01-01,3861
joy-ann reid,2012-02-01,2301
joy-ann reid,2012-03-01,4506
joy-ann reid,2012-04-01,4431
joy-ann reid,2012-05-01,3191
joy-ann reid,2012-06-01,5129
joy-ann reid,2012-07-01,5576
joy-ann reid,2012-08-01,5121
joy-ann reid,2012-09-01,12251
joy-ann reid,2012-10-01,11622
joy-ann reid,2012-11-01,15768
joy-ann reid,2012-12-01,16207
joy-ann reid,2013-01-01,14607
joy-ann reid,2013-02-01,11852
joy-ann reid,2013-03-01,17316
joy-ann reid,2013-04-01,7498
joy-ann reid,2013-05-01,10491
joy-ann reid,2013-06-01,15221
joy-ann reid,2013-07-01,21455
joy-ann reid,2013-08-01,13816
joy-ann reid,2013-09-01,7473
joy-ann reid,2013-10-01,9618
joy-ann reid,2013-11-01,9724
joy-ann reid,2013-12-01,13445
joy-ann reid,2014-01-01,9407
joy-ann reid,2014-02-01,15278
joy-ann reid,2014-03-01,12553
joy-ann reid,2014-04-01,21819
joy-ann reid,2014-05-01,12884
joy-ann reid,2014-06-01,13163
joy-ann reid,2014-07-01,12121
joy-ann reid,2014-08-01,12723
joy-ann reid,2014-09-01,9966
joy-ann reid,2014-10-01,10154
joy-ann reid,2014-11-01,8082
joy-ann reid,2014-12-01,7856
joy-ann reid,2015-01-01,6840
joy-ann reid,2015-02-01,9206
joy-ann reid,2015-03-01,4522
joy-ann reid,2015-04-01,9493
joy-ann reid,2015-05-01,5077
joy-ann reid,2015-06-01,4702
joy-ann reid,2015-07-01,7179
joy-ann reid,2015-08-01,4855
joy-ann reid,2015-09-01,4655
joy-ann reid,2015-10-01,4354
joy-ann reid,2015-11-01,3179
joy-ann reid,2015-12-01,9101
joy-ann reid,2016-01-01,5438
joy-ann reid,2016-02-01,11048
joy-ann reid,2016-03-01,13796
joy-ann reid,2016-04-01,11966
joy-ann reid,2016-05-01,12041
joy-ann reid,2016-06-01,13594
joy-ann reid,2016-07-01,26458
joy-ann reid,2016-08-01,18177
joy-ann reid,2016-09-01,20131
joy-ann reid,2016-10-01,17391
joy-ann reid,2016-11-01,16469
joy-ann reid,2016-12-01,18414
joy-ann reid,2017-01-01,21262
joy-ann reid,2017-02-01,11676
joy-ann reid,2017-03-01,17106
joy-ann reid,2017-04-01,22771
joy-ann reid,2017-05-01,18667
joy-ann reid,2017-06-01,18708
joy-ann reid,2017-07-01,18145
joy-ann reid,2017-08-01,23882
joy-ann reid,2017-09-01,15010
joy-ann reid,2017-10-01,11958
joy-ann reid,2017-11-01,15658
joy-ann reid,2017-12-01,20925
joy-ann reid,2018-01-01,34196
joy-ann reid,2018-02-01,17799
joy-ann reid,2018-03-01,16020
joy-ann reid,2018-04-01,17300
joy-ann reid,2018-05-01,20290
joy-ann reid,2018-06-01,11611
joy-ann reid,2018-07-01,16775
joy-ann reid,2018-08-01,4204
joy-ann reid,2018-09-01,15163
joy-ann reid,2018-10-01,16373
joy-ann reid,2018-11-01,22073
joy-ann reid,2018-12-01,14765
joy-ann reid,2019-01-01,27260
joy-ann reid,2019-02-01,22817
joy-ann reid,2019-03-01,21128
joy-ann reid,2019-04-01,19928
joy-ann reid,2019-05-01,21250
joy-ann reid,2019-06-01,19335
joy-ann reid,2019-07-01,30200
joy-ann reid,2019-08-01,18968
joy-ann reid,2019-09-01,26070
joy-ann reid,2019-10-01,10053
joy-ann reid,2019-11-01,18356
joy-ann reid,2019-12-01,19359
joy-ann reid,2020-01-01,17735
joy-ann reid,2020-02-01,31306
joy-ann reid,2020-03-01,24119
joy-ann reid,2020-04-01,16560
joy-ann reid,2020-05-01,27604
joy-ann reid,2020-06-01,27739
joy-ann reid,2020-07-01,32155
juan williams,2010-01-01,9391
juan williams,2010-02-01,7582
juan williams,2010-03-01,9343
juan williams,2010-04-01,16527
juan williams,2010-05-01,5786
juan williams,2010-06-01,5777
juan williams,2010-07-01,16239
juan williams,2010-08-01,14643
juan williams,2010-09-01,9160
juan williams,2010-10-01,24198
juan williams,2010-11-01,14812
juan williams,2010-12-01,11268
juan williams,2011-01-01,12424
juan williams,2011-02-01,8659
juan williams,2011-03-01,12211
juan williams,2011-04-01,14047
juan williams,2011-05-01,10554
juan williams,2011-06-01,15306
juan williams,2011-07-01,9660
juan williams,2011-08-01,13243
juan williams,2011-09-01,8579
juan williams,2011-10-01,18653
juan williams,2011-11-01,15141
juan williams,2011-12-01,8074
juan williams,2012-01-01,14872
juan williams,2012-02-01,11444
juan williams,2012-03-01,9464
juan williams,2012-04-01,13056
juan williams,2012-05-01,10215
juan williams,2012-06-01,13305
juan williams,2012-07-01,13234
juan williams,2012-08-01,19865
juan williams,2012-09-01,8503
juan williams,2012-10-01,11630
juan williams,2012-11-01,9108
juan williams,2012-12-01,17207
juan williams,2013-01-01,10400
juan williams,2013-02-01,11361
juan williams,2013-03-01,8813
juan williams,2013-04-01,5755
juan williams,2013-05-01,9884
juan williams,2013-06-01,10730
juan williams,2013-07-01,13376
juan williams,2013-08-01,10381
juan williams,2013-09-01,9285
juan williams,2013-10-01,10422
juan williams,2013-11-01,11648
juan williams,2013-12-01,13235
juan williams,2014-01-01,8136
juan williams,2014-02-01,9005
juan williams,2014-03-01,7395
juan williams,2014-04-01,7658
juan williams,2014-05-01,9219
juan williams,2014-06-01,8166
juan williams,2014-07-01,9283
juan williams,2014-08-01,9066
juan williams,2014-09-01,9074
juan williams,2014-10-01,7675
juan williams,2014-11-01,13506
juan williams,2014-12-01,11073
juan williams,2015-01-01,8172
juan williams,2015-02-01,9400
juan williams,2015-03-01,11884
juan williams,2015-04-01,10323
juan williams,2015-05-01,14121
juan williams,2015-06-01,9828
juan williams,2015-07-01,11630
juan williams,2015-08-01,8125
juan williams,2015-09-01,7414
juan williams,2015-10-01,9980
juan williams,2015-11-01,10598
juan williams,2015-12-01,10555
juan williams,2016-01-01,9883
juan williams,2016-02-01,12046
juan williams,2016-03-01,13666
juan williams,2016-04-01,11963
juan williams,2016-05-01,13079
juan williams,2016-06-01,11517
juan williams,2016-07-01,10868
juan williams,2016-08-01,10813
juan williams,2016-09-01,12377
juan williams,2016-10-01,11984
juan williams,2016-11-01,11012
juan williams,2016-12-01,12802
juan williams,2017-01-01,12257
juan williams,2017-02-01,8775
juan williams,2017-03-01,12149
juan williams,2017-04-01,9263
juan williams,2017-05-01,15473
juan williams,2017-06-01,23055
juan williams,2017-07-01,26769
juan williams,2017-08-01,20649
juan williams,2017-09-01,24298
juan williams,2017-10-01,9478
juan williams,2017-11-01,11589
juan williams,2017-12-01,12280
juan williams,2018-01-01,15537
juan williams,2018-02-01,8717
juan williams,2018-03-01,13394
juan williams,2018-04-01,10816
juan williams,2018-05-01,10699
juan williams,2018-06-01,10791
juan williams,2018-07-01,12562
juan williams,2018-08-01,10841
juan williams,2018-09-01,7883
juan williams,2018-10-01,11847
juan williams,2018-11-01,10227
juan williams,2018-12-01,10401
juan williams,2019-01-01,10772
juan williams,2019-02-01,10707
juan williams,2019-03-01,10345
juan williams,2019-04-01,8892
juan williams,2019-05-01,11661
juan williams,2019-06-01,9470
juan williams,2019-07-01,11879
juan williams,2019-08-01,8232
juan williams,2019-09-01,10223
juan williams,2019-10-01,11994
juan williams,2019-11-01,12376
juan williams,2019-12-01,11147
juan williams,2020-01-01,11710
juan williams,2020-02-01,12892
juan williams,2020-03-01,18605
juan williams,2020-04-01,17675
juan williams,2020-05-01,20187
juan williams,2020-06-01,27068
juan williams,2020-07-01,25249
karl rove,2010-01-01,16354
karl rove,2010-02-01,8668
karl rove,2010-03-01,19596
karl rove,2010-04-01,11881
karl rove,2010-05-01,9110
karl rove,2010-06-01,3154
karl rove,2010-07-01,15245
karl rove,2010-08-01,16656
karl rove,2010-09-01,15960
karl rove,2010-10-01,22681
karl rove,2010-11-01,13788
karl rove,2010-12-01,9943
karl rove,2011-01-01,10103
karl rove,2011-02-01,7872
karl rove,2011-03-01,8786
karl rove,2011-04-01,12138
karl rove,2011-05-01,11240
karl rove,2011-06-01,9000
karl rove,2011-07-01,9373
karl rove,2011-08-01,13433
karl rove,2011-09-01,10071
karl rove,2011-10-01,14232
karl rove,2011-11-01,10452
karl rove,2011-12-01,10366
karl rove,2012-01-01,13967
karl rove,2012-02-01,15797
karl rove,2012-03-01,9359
karl rove,2012-04-01,10971
karl rove,2012-05-01,9884
karl rove,2012-06-01,13924
karl rove,2012-07-01,7698
karl rove,2012-08-01,15273
karl rove,2012-09-01,12711
karl rove,2012-10-01,13753
karl rove,2012-11-01,11293
karl rove,2012-12-01,2283
karl rove,2013-01-01,6413
karl rove,2013-02-01,15087
karl rove,2013-03-01,11483
karl rove,2013-04-01,6213
karl rove,2013-05-01,12439
karl rove,2013-06-01,10897
karl rove,2013-07-01,11709
karl rove,2013-08-01,10119
karl rove,2013-09-01,13492
karl rove,2013-10-01,10632
karl rove,2013-11-01,8963
karl rove,2013-12-01,8700
karl rove,2014-01-01,11850
karl rove,2014-02-01,6884
karl rove,2014-03-01,9510
karl rove,2014-04-01,7963
karl rove,2014-05-01,14701
karl rove,2014-06-01,3897
karl rove,2014-07-01,10334
karl rove,2014-08-01,6512
karl rove,2014-09-01,6278
karl rove,2014-10-01,8446
karl rove,2014-11-01,9989
karl rove,2014-12-01,7161
karl rove,2015-01-01,7574
karl rove,2015-02-01,7783
karl rove,2015-03-01,6015
karl rove,2015-04-01,7135
karl rove,2015-05-01,6789
karl rove,2015-06-01,4424
karl rove,2015-07-01,7296
karl rove,2015-08-01,5547
karl rove,2015-09-01,6580
karl rove,2015-10-01,4958
karl rove,2015-11-01,5309
karl rove,2015-12-01,4118
karl rove,2016-01-01,5021
karl rove,2016-02-01,9050
karl rove,2016-03-01,5938
karl rove,2016-04-01,6269
karl rove,2016-05-01,5706
karl rove,2016-06-01,4563
karl rove,2016-07-01,5839
karl rove,2016-08-01,8859
karl rove,2016-09-01,4416
karl rove,2016-10-01,11145
karl rove,2016-11-01,8728
karl rove,2016-12-01,7494
karl rove,2017-01-01,6732
karl rove,2017-02-01,5758
karl rove,2017-03-01,7417
karl rove,2017-04-01,4230
karl rove,2017-05-01,8318
karl rove,2017-06-01,3442
karl rove,2017-07-01,2725
karl rove,2017-08-01,4308
karl rove,2017-09-01,5453
karl rove,2017-10-01,4065
karl rove,2017-11-01,3752
karl rove,2017-12-01,4284
karl rove,2018-01-01,4830
karl rove,2018-02-01,7084
karl rove,2018-03-01,6777
karl rove,2018-04-01,6385
karl rove,2018-05-01,6236
karl rove,2018-06-01,3924
karl rove,2018-07-01,3930
karl rove,2018-08-01,4821
karl rove,2018-09-01,3334
karl rove,2018-10-01,7498
karl rove,2018-11-01,6995
karl rove,2018-12-01,4014
karl rove,2019-01-01,5495
karl rove,2019-02-01,3715
karl rove,2019-03-01,6274
karl rove,2019-04-01,7247
karl rove,2019-05-01,7170
karl rove,2019-06-01,5671
karl rove,2019-07-01,6946
karl rove,2019-08-01,6856
karl rove,2019-09-01,6279
karl rove,2019-10-01,7052
karl rove,2019-11-01,4563
karl rove,2019-12-01,8224
karl rove,2020-01-01,5379
karl rove,2020-02-01,7046
karl rove,2020-03-01,8093
karl rove,2020-04-01,6542
karl rove,2020-05-01,8328
karl rove,2020-06-01,8197
karl rove,2020-07-01,7696
kate bolduan,2010-01-01,894
kate bolduan,2010-02-01,1512
kate bolduan,2010-03-01,3055
kate bolduan,2010-04-01,1708
kate bolduan,2010-05-01,3151
kate bolduan,2010-06-01,2593
kate bolduan,2010-07-01,5742
kate bolduan,2010-08-01,5357
kate bolduan,2010-09-01,1895
kate bolduan,2010-10-01,4389
kate bolduan,2010-11-01,4219
kate bolduan,2010-12-01,4393
kate bolduan,2011-01-01,2343
kate bolduan,2011-02-01,2683
kate bolduan,2011-03-01,3883
kate bolduan,2011-04-01,1686
kate bolduan,2011-05-01,836
kate bolduan,2011-06-01,5409
kate bolduan,2011-07-01,14573
kate bolduan,2011-08-01,4991
kate bolduan,2011-09-01,4614
kate bolduan,2011-10-01,1704
kate bolduan,2011-11-01,3183
kate bolduan,2011-12-01,12397
kate bolduan,2012-01-01,3603
kate bolduan,2012-02-01,4975
kate bolduan,2012-03-01,8200
kate bolduan,2012-04-01,4786
kate bolduan,2012-05-01,4408
kate bolduan,2012-06-01,11197
kate bolduan,2012-07-01,6979
kate bolduan,2012-08-01,6968
kate bolduan,2012-09-01,3094
kate bolduan,2012-10-01,3824
kate bolduan,2012-11-01,4270
kate bolduan,2012-12-01,6405
kate bolduan,2013-01-01,6476
kate bolduan,2013-02-01,3860
kate bolduan,2013-03-01,2098
kate bolduan,2013-04-01,142
kate bolduan,2013-05-01,765
kate bolduan,2013-06-01,7435
kate bolduan,2013-07-01,21416
kate bolduan,2013-08-01,13141
kate bolduan,2013-09-01,10469
kate bolduan,2013-10-01,11364
kate bolduan,2013-11-01,9540
kate bolduan,2013-12-01,10636
kate bolduan,2014-01-01,11406
kate bolduan,2014-02-01,10279
kate bolduan,2014-03-01,6638
kate bolduan,2014-04-01,8223
kate bolduan,2014-05-01,8922
kate bolduan,2014-06-01,9969
kate bolduan,2014-07-01,12053
kate bolduan,2014-08-01,9132
kate bolduan,2014-09-01,7847
kate bolduan,2014-10-01,402
kate bolduan,2014-11-01,82
kate bolduan,2014-12-01,109
kate bolduan,2015-01-01,1307
kate bolduan,2015-02-01,4310
kate bolduan,2015-03-01,5378
kate bolduan,2015-04-01,4383
kate bolduan,2015-05-01,4802
kate bolduan,2015-06-01,4589
kate bolduan,2015-07-01,14061
kate bolduan,2015-08-01,12082
kate bolduan,2015-09-01,4677
kate bolduan,2015-10-01,7315
kate bolduan,2015-11-01,4613
kate bolduan,2015-12-01,12231
kate bolduan,2016-01-01,10029
kate bolduan,2016-02-01,9331
kate bolduan,2016-03-01,10916
kate bolduan,2016-04-01,8976
kate bolduan,2016-05-01,8478
kate bolduan,2016-06-01,11076
kate bolduan,2016-07-01,3826
kate bolduan,2016-08-01,9463
kate bolduan,2016-09-01,4369
kate bolduan,2016-10-01,6993
kate bolduan,2016-11-01,4299
kate bolduan,2016-12-01,16343
kate bolduan,2017-01-01,5523
kate bolduan,2017-02-01,16347
kate bolduan,2017-03-01,23088
kate bolduan,2017-04-01,22792
kate bolduan,2017-05-01,16767
kate bolduan,2017-06-01,22903
kate bolduan,2017-07-01,23705
kate bolduan,2017-08-01,18652
kate bolduan,2017-09-01,16512
kate bolduan,2017-10-01,21159
kate bolduan,2017-11-01,16104
kate bolduan,2017-12-01,15398
kate bolduan,2018-01-01,102
kate bolduan,2018-02-01,51
kate bolduan,2018-03-01,54
kate bolduan,2018-04-01,20272
